,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
297,yl5pvrrz,294,http://www.speedrun.com/sm64/run/yl5pvrrz,2026-01-11T11:14:05Z,961.0,961.0,j9royowj,Happyzombie33,China,EMU,Yes
298,m72e1o0z,299,http://www.speedrun.com/sm64/run/m72e1o0z,2023-03-10T21:53:09Z,962.0,962.0,68wp5qvx,geek,Germany,N64,Yes
299,ywr056nm,299,http://www.speedrun.com/sm64/run/ywr056nm,2023-06-06T21:16:27Z,962.0,962.0,1xyw6wn8,markinator99,United States,N64,Yes
300,m3vollgz,299,http://www.speedrun.com/sm64/run/m3vollgz,2025-05-04T21:32:08Z,962.0,962.0,e8e23628,flow,Brazil,EMU,Yes
301,yjp2qw3y,302,http://www.speedrun.com/sm64/run/yjp2qw3y,2022-06-16T07:17:21Z,963.0,963.0,pj02dl98,Hide,United States,N64,Yes
302,y9jooqem,302,http://www.speedrun.com/sm64/run/y9jooqem,2024-02-12T15:50:58Z,963.0,963.0,8d02v65x,phL64,Germany,N64,Yes
303,m7vgxn5m,302,http://www.speedrun.com/sm64/run/m7vgxn5m,2025-10-21T04:50:56Z,963.0,963.0,8r3rzrq8,PARS1K,Germany,N64,Yes
304,1zxj78yx,305,http://www.speedrun.com/sm64/run/1zxj78yx,2025-10-07T17:15:41Z,964.0,964.0,,,,N64,No
305,7ylkqp2z,305,http://www.speedrun.com/sm64/run/7ylkqp2z,2015-05-19T11:27:05Z,964.0,964.0,o86lzw8z,php1r,Denmark,EMU,Yes
306,yv00ln6z,305,http://www.speedrun.com/sm64/run/yv00ln6z,2022-09-12T04:58:56Z,964.0,964.0,8vkn1mnj,madware,Chile,N64,Yes
307,m3l705gm,305,http://www.speedrun.com/sm64/run/m3l705gm,2023-01-21T14:24:32Z,964.0,964.0,qxk6o7m8,Jojo,Netherlands,EMU,Yes
308,mrx6e7dm,305,http://www.speedrun.com/sm64/run/mrx6e7dm,2024-08-23T01:41:14Z,964.0,964.0,68w672qj,drimys,United States,N64,Yes
309,yjed0lgm,305,http://www.speedrun.com/sm64/run/yjed0lgm,2025-02-07T23:37:50Z,964.0,964.0,xyovelwj,LiamPlayZelda,United States,VC,Yes
310,y9eexvvz,305,http://www.speedrun.com/sm64/run/y9eexvvz,2025-08-12T16:51:35Z,964.0,964.0,18qk2m78,DentoriousRed,United States,N64,Yes
311,pzg28qjy,312,http://www.speedrun.com/sm64/run/pzg28qjy,2016-05-12T22:22:07Z,965.0,965.0,zxzvprjq,toastrider91,Chad,N64,Yes
312,zgjvw6dz,312,http://www.speedrun.com/sm64/run/zgjvw6dz,2024-12-31T08:09:13Z,965.0,965.0,o863w4w8,eddiecatgaming,United States,VC,Yes
313,zg66j0em,312,http://www.speedrun.com/sm64/run/zg66j0em,2025-08-14T04:54:26Z,965.0,965.0,x76047vj,PhoenixSixtyFour,United States,N64,Yes
314,zp2r53xy,315,http://www.speedrun.com/sm64/run/zp2r53xy,2021-12-26T02:52:01Z,966.0,966.0,kj90nrj4,Kyrette,United States,VC,No
315,y6x60jpy,315,http://www.speedrun.com/sm64/run/y6x60jpy,2022-08-21T03:51:21Z,966.0,966.0,7j4epgvx,Mcnessyj,New Zealand,N64,Yes
316,zg2jj4jy,315,http://www.speedrun.com/sm64/run/zg2jj4jy,2023-03-14T20:39:26Z,966.0,966.0,8dwkvwmj,runnosh,England,N64,Yes
317,zn9p688y,315,http://www.speedrun.com/sm64/run/zn9p688y,2025-02-01T08:38:42Z,966.0,966.0,8d4q29g8,VitaBlue,Macau,EMU,Yes
318,zpo0k0rm,315,http://www.speedrun.com/sm64/run/zpo0k0rm,2025-05-06T06:31:34Z,966.0,966.0,pj0edem8,franchewbacca,United States,N64,Yes
319,y8g7k61z,315,http://www.speedrun.com/sm64/run/y8g7k61z,2025-09-07T04:51:16Z,966.0,966.0,8qo05moj,Birdman20,United States,N64,Yes
320,0y6g0jm7,321,http://www.speedrun.com/sm64/run/0y6g0jm7,2025-10-07T17:25:43Z,967.0,967.0,,,,N64,No
321,z0729d4y,321,http://www.speedrun.com/sm64/run/z0729d4y,2021-11-08T01:34:53Z,967.0,967.0,86v6wk0j,leodamin,Brazil,N64,Yes
322,y6o46xqy,321,http://www.speedrun.com/sm64/run/y6o46xqy,2023-04-05T19:16:58Z,967.0,967.0,x33wzg7x,Alooful,United States,EMU,Yes
323,ydj995qy,321,http://www.speedrun.com/sm64/run/ydj995qy,2023-06-03T14:33:48Z,967.0,967.0,8g5772rj,Semaa,Bosnia and Herzegovina,EMU,Yes
324,mr2o357y,321,http://www.speedrun.com/sm64/run/mr2o357y,2023-12-06T00:43:19Z,967.0,967.0,pj0322mj,Erthide,Québec,VC,Yes
325,yoegpn0z,326,http://www.speedrun.com/sm64/run/yoegpn0z,2025-08-30T04:41:34Z,968.0,968.0,zxz67wn8,AJLane,United States,N64,Yes
326,y8g72onz,326,http://www.speedrun.com/sm64/run/y8g72onz,2025-09-04T03:54:15Z,968.0,968.0,zx7nlkq8,bev_prune_,Australia,N64,Yes
327,kz5l2eyr,328,http://www.speedrun.com/sm64/run/kz5l2eyr,2025-10-07T17:26:05Z,969.0,969.0,,,,N64,Yes
328,meenn19m,328,http://www.speedrun.com/sm64/run/meenn19m,2023-03-14T17:53:28Z,969.0,969.0,j2y2n0o8,KufL,United States,EMU,Yes
329,m7vq6jwm,328,http://www.speedrun.com/sm64/run/m7vq6jwm,2025-10-14T00:52:32Z,969.0,969.0,j5q7wvwj,machochin,Mexico,N64,Yes
330,dy4jqkyl,331,http://www.speedrun.com/sm64/run/dy4jqkyl,2025-10-07T18:50:00Z,970.0,970.0,18ql07jn,luke994,England,N64,Yes
331,z09n34ez,331,http://www.speedrun.com/sm64/run/z09n34ez,2020-11-21T00:25:04Z,970.0,970.0,e8ezrq68,Yale,United States,N64,Yes
332,y2090gwm,331,http://www.speedrun.com/sm64/run/y2090gwm,2021-12-01T17:10:18Z,970.0,970.0,j0v2zkrx,TANYAKA,Japan,N64,Yes
333,y2n165wy,331,http://www.speedrun.com/sm64/run/y2n165wy,2024-12-23T02:14:46Z,970.0,970.0,xy51z1v8,vandru,Peru,N64,Yes
334,y9e6q6rz,331,http://www.speedrun.com/sm64/run/y9e6q6rz,2025-07-11T05:20:52Z,970.0,970.0,1xyvwvyx,RadishRavler,Canada,EMU,Yes
335,oy2npwyd,336,http://www.speedrun.com/sm64/run/oy2npwyd,2023-10-25T19:11:18Z,971.0,971.0,dx351yqj,siglemic,United States,N64,No
336,yl7l372m,336,http://www.speedrun.com/sm64/run/yl7l372m,2022-06-17T16:05:35Z,971.0,971.0,y8devyoj,Serenmew,United States,N64,Yes
337,yj2d3r7m,336,http://www.speedrun.com/sm64/run/yj2d3r7m,2023-06-30T23:43:37Z,971.0,971.0,x7q4gvq8,badlski,Finland,EMU,Yes
338,7z08p8m5,339,http://www.speedrun.com/sm64/run/7z08p8m5,,972.0,972.0,qj26pqnx,NyZ,Japan,N64,Yes
339,zxg2nrey,339,http://www.speedrun.com/sm64/run/zxg2nrey,2021-04-28T23:15:34Z,972.0,972.0,68welnq8,Ryou,,N64,Yes
340,yo6rvd1y,339,http://www.speedrun.com/sm64/run/yo6rvd1y,2021-09-04T15:03:03Z,972.0,972.0,8ge2ee2j,incha4416,,N64,Yes
341,y60j19jy,339,http://www.speedrun.com/sm64/run/y60j19jy,2022-07-09T00:38:01Z,972.0,972.0,8dw231lj,Snepy,Chile,N64,Yes
342,zpg4elgz,339,http://www.speedrun.com/sm64/run/zpg4elgz,2022-12-23T16:36:06Z,972.0,972.0,jp4y0g2j,ooferboi_69,United States,N64,Yes
343,yj8l8rgm,339,http://www.speedrun.com/sm64/run/yj8l8rgm,2022-12-28T06:32:34Z,972.0,972.0,jmovzpe8,ClassicHanky,United States,N64,Yes
344,zqjgvj5m,339,http://www.speedrun.com/sm64/run/zqjgvj5m,2023-06-04T03:01:34Z,972.0,972.0,jo35yn7j,Luisito,Mexico,VC,No
345,yj25qp7m,339,http://www.speedrun.com/sm64/run/yj25qp7m,2023-06-18T08:02:50Z,972.0,972.0,5j5097nx,ErikaSunrose,Sweden,EMU,Yes
346,yww8g99y,339,http://www.speedrun.com/sm64/run/yww8g99y,2024-12-28T12:09:04Z,972.0,972.0,8r7zwndj,Ayushman4321,India,EMU,Yes
347,8y8o8nm1,348,http://www.speedrun.com/sm64/run/8y8o8nm1,,973.0,973.0,,,,N64,Yes
348,1zq2e8zl,348,http://www.speedrun.com/sm64/run/1zq2e8zl,,973.0,973.0,qj26qnxk,caivs,United States,N64,Yes
349,wzpgpdvz,348,http://www.speedrun.com/sm64/run/wzpgpdvz,2016-05-12T22:34:37Z,973.0,973.0,,,,N64,Yes
350,z03pgejz,348,http://www.speedrun.com/sm64/run/z03pgejz,2018-11-02T02:30:21Z,973.0,973.0,7j41p5j1,SuperViperT302,United States,N64,Yes
351,ydr3qjvz,348,http://www.speedrun.com/sm64/run/ydr3qjvz,2021-04-17T19:39:25Z,973.0,973.0,68w040qj,Creator_Destroyer,United States,N64,Yes
352,z0leko9z,348,http://www.speedrun.com/sm64/run/z0leko9z,2022-08-04T06:44:01Z,973.0,973.0,5j5gwr68,Speedrun,United States,EMU,Yes
353,mrowxw8m,348,http://www.speedrun.com/sm64/run/mrowxw8m,2023-04-02T00:47:42Z,973.0,973.0,1xy9r4yj,Mapiz,Italy,EMU,Yes
354,ydl9x80z,348,http://www.speedrun.com/sm64/run/ydl9x80z,2024-08-10T23:26:49Z,973.0,973.0,jo2o9me8,statXrin,United States,VC,Yes
355,ylp09v2m,348,http://www.speedrun.com/sm64/run/ylp09v2m,2024-12-18T03:26:01Z,973.0,973.0,8q34l9oj,LFoxy,,N64,Yes
356,zq522oxz,348,http://www.speedrun.com/sm64/run/zq522oxz,2026-01-14T17:57:07Z,973.0,973.0,8lrl9qr8,ImNightmare06,Mexico,EMU,Yes
357,yw4x5gnz,358,http://www.speedrun.com/sm64/run/yw4x5gnz,2020-01-05T09:43:25Z,974.0,974.0,0jmvmzj1,protoman5,United States,N64,Yes
358,mejwoo0y,358,http://www.speedrun.com/sm64/run/mejwoo0y,2022-02-12T18:50:08Z,974.0,974.0,jprkgm28,Nakamoo,Japan,N64,Yes
359,y4ndlv3m,358,http://www.speedrun.com/sm64/run/y4ndlv3m,2025-09-07T19:33:52Z,974.0,974.0,qjn5rg1j,Leupho,France,N64,Yes
360,m7vq1j4m,358,http://www.speedrun.com/sm64/run/m7vq1j4m,2025-10-11T15:42:30Z,974.0,974.0,8d34ve5x,Blackwall,Norway,N64,No
361,m324rv6y,358,http://www.speedrun.com/sm64/run/m324rv6y,2026-02-02T16:36:53Z,974.0,974.0,8ge1qw7j,Cima,Italy,EMU,Yes
362,jy9qw9rz,363,http://www.speedrun.com/sm64/run/jy9qw9rz,2017-02-15T09:25:50Z,975.0,975.0,zx766dyj,Tencho,Japan,N64,Yes
363,y8qlv1wy,363,http://www.speedrun.com/sm64/run/y8qlv1wy,2018-03-23T13:12:22Z,975.0,975.0,0jm02o81,Tristan,United States,N64,Yes
364,zxgrg6gy,363,http://www.speedrun.com/sm64/run/zxgrg6gy,2021-07-11T02:44:21Z,975.0,975.0,j5w9kqwj,Stomr,United States,N64,Yes
365,y4k7qldm,363,http://www.speedrun.com/sm64/run/y4k7qldm,2023-11-01T21:56:12Z,975.0,975.0,0jmllwo8,ninjaxc30,United States,EMU,Yes
366,y6269njz,363,http://www.speedrun.com/sm64/run/y6269njz,2023-06-04T01:51:07Z,975.0,975.0,zx73n50j,JDee,Canada,N64,Yes
367,y86ep31m,363,http://www.speedrun.com/sm64/run/y86ep31m,2023-06-17T18:19:23Z,975.0,975.0,j03z503j,Taki,Canada,N64,Yes
368,z58lg9jz,363,http://www.speedrun.com/sm64/run/z58lg9jz,2024-05-28T08:07:16Z,975.0,975.0,jo3qoo0j,fattylugia,United States,EMU,Yes
369,y9d15vvm,363,http://www.speedrun.com/sm64/run/y9d15vvm,2024-08-01T12:42:58Z,975.0,975.0,8ge47mrj,bugofcake,England,N64,Yes
370,z1395v9m,371,http://www.speedrun.com/sm64/run/z1395v9m,2018-01-14T05:58:28Z,976.0,976.0,v8l732jm,Jolteon92,England,VC,Yes
371,y27ldo5z,371,http://www.speedrun.com/sm64/run/y27ldo5z,2021-11-25T06:21:53Z,976.0,976.0,zx7zw1r8,egaSyeliR,United States,N64,Yes
372,ywjk7e0z,371,http://www.speedrun.com/sm64/run/ywjk7e0z,2022-01-13T23:05:14Z,976.0,976.0,j0391mwj,dmap1514,Germany,EMU,Yes
373,zn7v15lm,371,http://www.speedrun.com/sm64/run/zn7v15lm,2022-02-03T02:23:37Z,976.0,976.0,8wk04938,Dampe_td,Australia,N64,Yes
374,y4qg9nkm,371,http://www.speedrun.com/sm64/run/y4qg9nkm,2022-06-06T23:48:16Z,976.0,976.0,j5vgqlw8,crazywhw,United States,N64,Yes
375,y8kx4q1y,371,http://www.speedrun.com/sm64/run/y8kx4q1y,2023-11-27T04:52:39Z,976.0,976.0,xk4g0m9j,Dezod,United States,N64,Yes
376,z5k61j5z,371,http://www.speedrun.com/sm64/run/z5k61j5z,2024-01-14T23:16:52Z,976.0,976.0,o86m9k0j,xerint,Canada,N64,Yes
377,ylj94jkm,371,http://www.speedrun.com/sm64/run/ylj94jkm,2025-04-25T22:04:21Z,976.0,976.0,81mgml58,Juni_002,Mexico,EMU,Yes
378,mkro5j3z,371,http://www.speedrun.com/sm64/run/mkro5j3z,2026-01-12T03:58:10Z,976.0,976.0,8eo2q72j,potochi,Japan,N64,Yes
379,y2r89v5m,371,http://www.speedrun.com/sm64/run/y2r89v5m,2026-01-16T03:49:40Z,976.0,976.0,8gm0rny8,tamilon,Japan,N64,Yes
380,nz132x9m,371,http://www.speedrun.com/sm64/run/nz132x9m,2014-12-21T05:01:22Z,976.0,976.0,,,,N64,No
381,9mrq6ndy,382,http://www.speedrun.com/sm64/run/9mrq6ndy,2014-12-21T05:04:17Z,977.0,977.0,,,,N64,Yes
382,y67w6lqm,382,http://www.speedrun.com/sm64/run/y67w6lqm,2018-03-23T13:10:51Z,977.0,977.0,e8en9d78,muto,Japan,N64,Yes
383,m369rw4m,382,http://www.speedrun.com/sm64/run/m369rw4m,2021-12-01T03:14:33Z,977.0,977.0,qjoe6e86,Widdit,United States,N64,Yes
384,zg8jk1ny,382,http://www.speedrun.com/sm64/run/zg8jk1ny,2024-01-03T17:21:42Z,977.0,977.0,xz7o1wej,gingernips69420,England,EMU,Yes
385,y9p4562m,382,http://www.speedrun.com/sm64/run/y9p4562m,2025-04-14T02:40:12Z,977.0,977.0,8v211gyj,lloyD5569,United States,EMU,Yes
386,mrd3qw2z,382,http://www.speedrun.com/sm64/run/mrd3qw2z,2025-09-11T04:21:22Z,977.0,977.0,xko59n68,FleetingAzure,United States,N64,Yes
387,zg9k8gdm,382,http://www.speedrun.com/sm64/run/zg9k8gdm,2025-10-15T01:20:59Z,977.0,977.0,8w71kz3x,tabekkodoubutu,Japan,N64,Yes
388,y9528wez,389,http://www.speedrun.com/sm64/run/y9528wez,2019-06-19T02:45:49Z,978.0,978.0,qjn6yzwx,BennyMKW,United States,VC,Yes
389,m3qnlqqy,389,http://www.speedrun.com/sm64/run/m3qnlqqy,2023-06-05T01:44:50Z,978.0,978.0,zx71oy0x,FGSM,Scotland,EMU,Yes
390,z1n55e7y,389,http://www.speedrun.com/sm64/run/z1n55e7y,2024-07-27T19:43:55Z,978.0,978.0,98rp5mwj,chipi,United Kingdom,EMU,Yes
391,mko7wlvz,389,http://www.speedrun.com/sm64/run/mko7wlvz,2025-01-08T18:14:40Z,978.0,978.0,jp6ed5k8,TNewm2215,United States,EMU,Yes
392,m3lr8wqm,393,http://www.speedrun.com/sm64/run/m3lr8wqm,2023-01-16T21:17:40Z,979.0,979.0,xkogpw98,Flandral,Brazil,EMU,Yes
393,z0xrog9z,393,http://www.speedrun.com/sm64/run/z0xrog9z,2023-10-25T01:35:04Z,979.0,979.0,o86owz08,D3m0nf4ng,Germany,EMU,Yes
394,zglg07vm,393,http://www.speedrun.com/sm64/run/zglg07vm,2024-03-30T13:18:25Z,979.0,979.0,8l4e99lj,Timothy187,Germany,EMU,Yes
395,zq22n88z,393,http://www.speedrun.com/sm64/run/zq22n88z,2025-03-13T06:34:30Z,979.0,979.0,e8en3w68,OfficialFern,Puerto Rico,EMU,Yes
396,me288n9m,393,http://www.speedrun.com/sm64/run/me288n9m,2025-05-02T07:32:25Z,979.0,979.0,j52myw6j,Mario104,China,EMU,Yes
397,yw2gvvpy,393,http://www.speedrun.com/sm64/run/yw2gvvpy,2025-07-26T05:31:26Z,979.0,979.0,j92p9yr8,jacobo,United States,EMU,Yes
398,zpov3n8m,393,http://www.speedrun.com/sm64/run/zpov3n8m,2025-08-23T02:17:15Z,979.0,979.0,j2wnprnj,blupee,United States,EMU,Yes
399,yjwqqvdm,400,http://www.speedrun.com/sm64/run/yjwqqvdm,2024-01-13T08:08:35Z,980.0,980.0,o86z710x,zekeSSB,United States,N64,Yes
400,yj9l8n3z,400,http://www.speedrun.com/sm64/run/yj9l8n3z,2024-07-29T11:32:53Z,980.0,980.0,qjo0ge7j,millacks,Ireland,VC,Yes
401,yj9wkvnz,400,http://www.speedrun.com/sm64/run/yj9wkvnz,2024-09-21T00:23:12Z,980.0,980.0,1xyky4n8,thags15,United States,N64,Yes
402,yvjrolxy,403,http://www.speedrun.com/sm64/run/yvjrolxy,2018-10-23T05:11:07Z,981.0,981.0,,,,N64,Yes
403,zqvlwr9m,403,http://www.speedrun.com/sm64/run/zqvlwr9m,2021-11-19T08:50:03Z,981.0,981.0,zx7vky6x,Hafus,United States,N64,Yes
404,y20w3gwm,403,http://www.speedrun.com/sm64/run/y20w3gwm,2022-02-17T10:10:40Z,981.0,981.0,kjpmy0jq,ThatDrunkenDwarf,England,N64,Yes
405,mr2kq47y,403,http://www.speedrun.com/sm64/run/mr2kq47y,2023-10-01T12:24:45Z,981.0,981.0,qjoww378,Sawk,France,EMU,Yes
406,yd4o2kxy,403,http://www.speedrun.com/sm64/run/yd4o2kxy,2025-08-19T05:29:52Z,981.0,981.0,8102d9rx,Kalayo,,EMU,Yes
407,zg9kx6vm,403,http://www.speedrun.com/sm64/run/zg9kx6vm,2025-10-12T22:40:56Z,981.0,981.0,8g2zm0rj,meephs,,N64,Yes
408,y9wk5prz,403,http://www.speedrun.com/sm64/run/y9wk5prz,2025-12-24T16:53:17Z,981.0,981.0,dx3zd1qj,DragonDY,United Kingdom,EMU,Yes
409,9mrvv1gz,410,http://www.speedrun.com/sm64/run/9mrvv1gz,2016-08-26T18:14:07Z,982.0,982.0,zx73kqj7,Skaredogged97,Switzerland,EMU,Yes
410,mr8oqj8y,410,http://www.speedrun.com/sm64/run/mr8oqj8y,2018-11-20T11:29:59Z,982.0,982.0,v81v5p38,Meryl,Japan,N64,Yes
411,y93kqjky,410,http://www.speedrun.com/sm64/run/y93kqjky,2021-10-07T10:46:04Z,982.0,982.0,j51q9668,RianDiCielo,Panama,EMU,Yes
412,mkk0lelm,410,http://www.speedrun.com/sm64/run/mkk0lelm,2022-06-12T06:02:15Z,982.0,982.0,8end5g78,SonicGordon6,United States,EMU,Yes
413,yoe8jv7z,410,http://www.speedrun.com/sm64/run/yoe8jv7z,2025-08-22T08:30:17Z,982.0,982.0,x7qynyv8,prolix64,United States,N64,Yes
414,y2dj0e7z,415,http://www.speedrun.com/sm64/run/y2dj0e7z,2020-11-22T03:32:37Z,983.0,983.0,zxzn5rex,josiee,United States,N64,Yes
415,z5d3ngem,415,http://www.speedrun.com/sm64/run/z5d3ngem,2021-08-21T11:23:10Z,983.0,983.0,8wk5l448,killuminati,Norway,EMU,Yes
416,z1p821jz,415,http://www.speedrun.com/sm64/run/z1p821jz,2022-05-09T13:28:15Z,983.0,983.0,qj2l0wpx,zachhnl,Australia,EMU,Yes
417,z5er0njz,415,http://www.speedrun.com/sm64/run/z5er0njz,2023-01-13T15:31:46Z,983.0,983.0,8rl5e7q8,SteamEnjoyer,,EMU,Yes
418,y62713qz,415,http://www.speedrun.com/sm64/run/y62713qz,2023-05-06T00:15:09Z,983.0,983.0,pj09l9jw,BeastlyWhale,,N64,Yes
419,z5pv4onm,415,http://www.speedrun.com/sm64/run/z5pv4onm,2023-06-24T07:50:05Z,983.0,983.0,xyreddzj,squimmie,United States,N64,Yes
420,m309jdqm,415,http://www.speedrun.com/sm64/run/m309jdqm,2024-02-16T02:20:09Z,983.0,983.0,8eeeov68,kronkerlife,Norway,EMU,Yes
421,oy2g66jz,422,http://www.speedrun.com/sm64/run/oy2g66jz,2016-06-30T00:38:48Z,984.0,984.0,,,,EMU,No
422,zqvx131m,422,http://www.speedrun.com/sm64/run/zqvx131m,2021-11-25T16:09:29Z,984.0,984.0,5j5m99z8,Nari.,Japan,N64,Yes
423,znvoj09m,422,http://www.speedrun.com/sm64/run/znvoj09m,2023-06-05T00:40:02Z,984.0,984.0,8vk60z5j,Falling_Tacos,United States,N64,Yes
424,yl6oxd3y,422,http://www.speedrun.com/sm64/run/yl6oxd3y,2023-06-06T03:42:45Z,984.0,984.0,5j5w6qnj,kryptic80,United States,N64,Yes
425,ydjvv6qy,422,http://www.speedrun.com/sm64/run/ydjvv6qy,2023-08-02T00:12:13Z,984.0,984.0,8geyo77j,Leysauce,United States,N64,No
426,yvpnpq6y,422,http://www.speedrun.com/sm64/run/yvpnpq6y,2023-08-01T04:28:00Z,984.0,984.0,48gye018,Jalapiñecone,Canada,N64,Yes
427,yldrkjnm,422,http://www.speedrun.com/sm64/run/yldrkjnm,2024-04-01T03:55:52Z,984.0,984.0,jm3ymoo8,Its_CircleZ,United States,N64,Yes
428,yv7n04xy,422,http://www.speedrun.com/sm64/run/yv7n04xy,2025-08-06T11:18:20Z,984.0,984.0,xyovdowj,Drainsow,Germany,EMU,Yes
429,y815gxwz,430,http://www.speedrun.com/sm64/run/y815gxwz,2020-03-20T21:41:10Z,985.0,985.0,qj21v1o8,MINTMontgomery,Northern Ireland,N64,Yes
430,yjx82wdz,430,http://www.speedrun.com/sm64/run/yjx82wdz,2022-01-30T04:07:40Z,985.0,985.0,8qzwgr78,toilet64_,United States,N64,Yes
431,zpw499ny,430,http://www.speedrun.com/sm64/run/zpw499ny,2023-05-15T16:01:21Z,985.0,985.0,qxklwe78,Hypokamp,,EMU,Yes
432,z5g1p5gm,430,http://www.speedrun.com/sm64/run/z5g1p5gm,2024-07-19T12:22:43Z,985.0,985.0,8r36epq8,Wolfovis,Germany,N64,Yes
433,y4jp7r3y,430,http://www.speedrun.com/sm64/run/y4jp7r3y,2025-04-15T06:18:47Z,985.0,985.0,xzy06e4j,jigy5000,Canada,EMU,Yes
434,9me7de9y,430,http://www.speedrun.com/sm64/run/9me7de9y,2015-11-05T23:34:41Z,985.0,985.0,,,,N64,No
435,pzgjqnz2,436,http://www.speedrun.com/sm64/run/pzgjqnz2,,986.0,986.0,,,,N64,No
436,y2xnd69m,436,http://www.speedrun.com/sm64/run/y2xnd69m,2021-06-24T03:16:06Z,986.0,986.0,zx7qpq68,Sodaftmn,Mexico,N64,Yes
437,zqvn68xm,436,http://www.speedrun.com/sm64/run/zqvn68xm,2021-11-07T04:56:08Z,986.0,986.0,8rpp0egj,Bluth,United States,N64,No
438,y4o718dz,436,http://www.speedrun.com/sm64/run/y4o718dz,2023-06-14T17:22:51Z,986.0,986.0,86n94m0x,Joanbros,France,EMU,Yes
439,m3q31wgy,436,http://www.speedrun.com/sm64/run/m3q31wgy,2023-06-25T20:47:13Z,986.0,986.0,1xyqnov8,unpushplay,United States,N64,Yes
440,zgeo4ovy,436,http://www.speedrun.com/sm64/run/zgeo4ovy,2023-07-29T07:29:26Z,986.0,986.0,98ryllqj,Fizz,United States,VC,Yes
441,z196k2gm,436,http://www.speedrun.com/sm64/run/z196k2gm,2024-06-02T21:09:27Z,986.0,986.0,8d35ly5x,RetroTorpedo,Germany,EMU,Yes
442,yvxvp5oz,436,http://www.speedrun.com/sm64/run/yvxvp5oz,2024-09-23T21:57:21Z,986.0,986.0,j0ne9748,Hypodeck,Spain,EMU,Yes
443,yjqr15dm,436,http://www.speedrun.com/sm64/run/yjqr15dm,2025-08-23T05:01:04Z,986.0,986.0,xyy9z5vx,LuminanceLumi,Antarctica,EMU,Yes
444,9yoqdjzx,445,http://www.speedrun.com/sm64/run/9yoqdjzx,,987.0,987.0,,,,N64,Yes
445,y81o4qnz,445,http://www.speedrun.com/sm64/run/y81o4qnz,2020-01-18T03:06:55Z,987.0,987.0,8l050qv8,Kill1029,United States,EMU,Yes
446,znp6w39m,445,http://www.speedrun.com/sm64/run/znp6w39m,2022-07-13T18:40:44Z,987.0,987.0,j5v0w968,whyjos,Scotland,EMU,Yes
447,wzpkdryq,448,http://www.speedrun.com/sm64/run/wzpkdryq,,988.0,988.0,,,,N64,No
448,y2peq46z,448,http://www.speedrun.com/sm64/run/y2peq46z,2022-06-02T16:18:33Z,988.0,988.0,86vwom0j,WaterproofTeabag_,Australia,N64,Yes
449,zxwqn68m,448,http://www.speedrun.com/sm64/run/zxwqn68m,2023-12-24T05:21:23Z,988.0,988.0,jmp9v5oj,kortz,United States,N64,Yes
450,mrxro94m,448,http://www.speedrun.com/sm64/run/mrxro94m,2024-09-05T01:14:01Z,988.0,988.0,8rl1p168,Pascallion,,N64,Yes
451,ylx6jl3y,448,http://www.speedrun.com/sm64/run/ylx6jl3y,2024-09-19T01:34:07Z,988.0,988.0,8gem1r1j,Flank64,United States,N64,Yes
452,yvn71n8m,448,http://www.speedrun.com/sm64/run/yvn71n8m,2025-03-16T03:03:25Z,988.0,988.0,xz047ke8,Marirby,France,EMU,Yes
453,y28qwr7y,448,http://www.speedrun.com/sm64/run/y28qwr7y,2025-05-06T03:14:45Z,988.0,988.0,x7q1o0r8,oosui,Japan,N64,Yes
454,8yvpeq6y,448,http://www.speedrun.com/sm64/run/8yvpeq6y,2016-06-29T16:20:56Z,988.0,988.0,,,,N64,No
455,nz1vgrze,456,http://www.speedrun.com/sm64/run/nz1vgrze,,989.0,989.0,,,,N64,No
456,7z08n4m5,456,http://www.speedrun.com/sm64/run/7z08n4m5,,989.0,989.0,48gem41j,igreil,United States,N64,Yes
457,y43qjl3z,456,http://www.speedrun.com/sm64/run/y43qjl3z,2018-10-29T19:33:05Z,989.0,989.0,7j4rnew8,Xalince,Germany,EMU,Yes
458,ywqk9opy,456,http://www.speedrun.com/sm64/run/ywqk9opy,2021-05-19T07:28:52Z,989.0,989.0,qjnz771j,jane_dair,United States,N64,Yes
459,z0pn7e4y,456,http://www.speedrun.com/sm64/run/z0pn7e4y,2022-06-08T16:04:09Z,989.0,989.0,kj9egwv8,Afrodafro,Norway,N64,Yes
460,megxn89y,456,http://www.speedrun.com/sm64/run/megxn89y,2024-07-25T02:48:51Z,989.0,989.0,xz74z9rj,moabmauler,United States,N64,Yes
461,ylpx49km,456,http://www.speedrun.com/sm64/run/ylpx49km,2025-03-03T01:43:25Z,989.0,989.0,j40zzn58,Tiboulon,Cambodia,EMU,Yes
462,ydvodejy,456,http://www.speedrun.com/sm64/run/ydvodejy,2025-03-22T19:03:58Z,989.0,989.0,8vkrryvj,Jodie64,Germany,EMU,Yes
463,jy9pxnm4,456,http://www.speedrun.com/sm64/run/jy9pxnm4,,989.0,989.0,,,,N64,No
464,8m70e39y,465,http://www.speedrun.com/sm64/run/8m70e39y,2016-06-25T15:45:30Z,990.0,990.0,e8e6k12j,kumasyatyou,Japan,N64,No
465,m36q5lgm,465,http://www.speedrun.com/sm64/run/m36q5lgm,2022-02-02T14:19:04Z,990.0,990.0,48g23pyj,galapagos,Japan,N64,Yes
